purchase_last_90days_count,instore_yn,location_city,product_name,transaction_timestamp,barista_name,Item,Price,promo_redemption
32,No,Tampa,Herbal tea: Peppermint,2022-10-22T03:24:06Z,Aria,Herbal tea: Peppermint,4.99,1
42,Yes,Key West,Chai tea: Traditional Blend Chai,2023-01-25T20:58:34Z,Willow,Chai tea: Traditional Blend Chai,4.99,0
27,No,Tampa,Scone: Ginger Scone promo,2023-03-31T11:34:11Z,Sienna,Scone: Ginger Scone promo,2.49,1
67,Yes,Miami,Organic Beans: Brazilian - Organic,2022-12-10T16:29:06Z,Luna,Organic Beans: Brazilian - Organic,12.99,0
23,No,Jacksonville,Scone: Cranberry Scone,2023-05-01T23:45:59Z,Willow,Scone: Cranberry Scone,3.49,0
10,Yes,Key West,Brewed herbal tea: Lemon Grass Lg,2023-01-28T12:14:50Z,Willow,Brewed herbal tea: Lemon Grass Lg,4.99,0
53,No,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2022-12-27T23:16:06Z,Amara,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
48,Yes,Key West,Brewed herbal tea: Lemon Grass Lg,2022-12-21T20:12:16Z,Ember,Brewed herbal tea: Lemon Grass Lg,4.99,0
36,Yes,Key West,Espresso Beans: Primo Espresso Roast,2022-07-26T21:57:12Z,Stella,Espresso Beans: Primo Espresso Roast,16.99,0
23,Yes,Key West,Organic Chocolate: Sustainably Grown Organic,2022-07-31T11:21:10Z,Luna,Organic Chocolate: Sustainably Grown Organic,9.99,0
28,No,Tampa,Organic Beans: Brazilian - Organic,2023-03-03T00:01:34Z,Ivy,Organic Beans: Brazilian - Organic,12.99,1
25,Yes,Key West,Premium Beans: Civet Cat,2023-02-08T14:08:25Z,Ember,Premium Beans: Civet Cat,59.99,0
43,Yes,Key West,Scone: Cranberry Scone,2022-08-14T04:59:48Z,Nova,Scone: Cranberry Scone,3.49,0
49,No,Key West,Organic Chocolate: Sustainably Grown Organic,2023-03-22T01:17:50Z,Phoenix,Organic Chocolate: Sustainably Grown Organic,9.99,1
35,Yes,Miami,Drip coffee: Our Old Time Diner Blend Lg,2022-08-30T00:08:58Z,Amara,Drip coffee: Our Old Time Diner Blend Lg,4.99,0
63,Yes,Key West,Barista Espresso: Latte Rg,2023-05-05T21:51:50Z,Amara,Barista Espresso: Latte Rg,5.99,1
27,No,Miami,Scone: Jumbo Savory Scone,2022-08-06T09:37:17Z,Savannah,Scone: Jumbo Savory Scone,4.99,1
46,Yes,Key West,Scone: Cranberry Scone,2022-12-28T15:39:41Z,Phoenix,Scone: Cranberry Scone,3.49,0
26,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2022-11-30T12:22:27Z,Willow,Barista Espresso: Ouro Brasileiro shot,3.99,0
45,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2023-03-03T13:15:16Z,Cleo,Brewed Green tea: Serenity Green Tea Rg,4.99,0
65,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2023-05-29T22:31:50Z,Cleo,Chai tea: Spicy Eye Opener Chai,4.99,1
17,No,Tampa,Seasonal drink: Happy Holidays hot chocolate,2022-11-30T03:26:40Z,Luna,Seasonal drink: Happy Holidays hot chocolate,5.99,1
20,Yes,Miami,Brewed Black tea: Earl Grey Rg,2022-09-06T20:01:18Z,Willow,Brewed Black tea: Earl Grey Rg,3.99,0
65,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2022-08-24T18:42:05Z,Aria,Brewed Green tea: Serenity Green Tea Rg,4.99,1
59,Yes,Key West,Drinking Chocolate: Dark chocolate,2022-07-26T00:20:08Z,Aria,Drinking Chocolate: Dark chocolate,8.99,0
34,No,Tampa,Biscotti: Ginger Biscotti,2023-02-08T08:21:21Z,Lola,Biscotti: Ginger Biscotti,2.49,1
22,Yes,Key West,Organic Chocolate: Sustainably Grown Organic,2023-05-11T08:49:09Z,Cleo,Organic Chocolate: Sustainably Grown Organic,9.99,0
37,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2023-05-28T14:12:48Z,Seraphina,Chai tea: Spicy Eye Opener Chai,4.99,0
36,No,Tampa,Scone: Jumbo Savory Scone,2022-12-18T18:50:46Z,Cleo,Scone: Jumbo Savory Scone,4.99,1
28,Yes,Miami,Barista Espresso: Ouro Brasileiro shot promo,2022-06-24T00:04:53Z,Jasmine,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
27,No,Key West,Premium Beans: Civet Cat,2022-09-09T22:45:58Z,Nova,Premium Beans: Civet Cat,59.99,0
62,No,Key West,Seasonal drink: Happy Holidays hot chocolate,2022-10-29T07:56:17Z,Stella,Seasonal drink: Happy Holidays hot chocolate,5.99,1
34,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2022-10-11T07:19:38Z,Ruby,Drip coffee: Our Old Time Diner Blend Lg,4.99,0
27,Yes,Miami,Espresso Beans: Primo Espresso Roast,2023-03-23T06:09:41Z,Sienna,Espresso Beans: Primo Espresso Roast,16.99,0
30,No,Tampa,Clothing: I Need My Bean! Toque,2023-01-08T15:33:49Z,Nova,Clothing: I Need My Bean! Toque,14.99,1
22,No,Tampa,Drinking Chocolate: Chili Mayan,2023-06-16T03:45:15Z,Sienna,Drinking Chocolate: Chili Mayan,9.99,1
37,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2022-08-31T20:29:12Z,Amara,Barista Espresso: Ouro Brasileiro shot,3.99,0
35,No,Tampa,Organic Beans: Brazilian - Organic,2022-12-07T18:48:43Z,Aria,Organic Beans: Brazilian - Organic,12.99,1
50,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-07-24T16:26:06Z,Ivy,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
57,Yes,Key West,Sugar free syrup: Sugar Free Vanilla syrup,2022-06-29T04:54:04Z,Ember,Sugar free syrup: Sugar Free Vanilla syrup,4.99,0
29,Yes,Key West,Chai tea: Morning Sunrise Chai,2022-07-28T06:59:29Z,Ruby,Chai tea: Morning Sunrise Chai,4.99,0
54,Yes,Key West,Hot chocolate: Sustainably Grown Organic Lg,2022-12-11T22:42:04Z,Willow,Hot chocolate: Sustainably Grown Organic Lg,6.99,0
52,Yes,Miami,Premium Beans: Civet Cat,2023-01-13T06:17:56Z,Seraphina,Premium Beans: Civet Cat,59.99,1
57,Yes,Key West,Hot chocolate: Snow Day Hot Chocolate,2022-11-11T15:56:06Z,Luna,Hot chocolate: Snow Day Hot Chocolate,6.99,0
37,No,Key West,Pastry: Almond Croissant,2022-07-14T14:47:43Z,Ember,Pastry: Almond Croissant,4.49,0
68,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2023-06-04T15:56:57Z,Aria,Seasonal drink: Happy Holidays hot chocolate,5.99,0
58,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2023-05-11T01:26:16Z,Amara,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
65,Yes,Key West,Hot chocolate: Sustainably Grown Organic Lg,2023-02-15T00:28:46Z,Sienna,Hot chocolate: Sustainably Grown Organic Lg,6.99,0
33,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2022-07-16T20:40:39Z,Phoenix,Seasonal drink: Happy Holidays hot chocolate,5.99,0
22,Yes,Miami,Drip coffee: Our Old Time Diner Blend Lg,2022-07-25T09:22:35Z,Stella,Drip coffee: Our Old Time Diner Blend Lg,4.99,0
63,Yes,Key West,Herbal tea: Peppermint,2022-10-16T12:51:48Z,Violet,Herbal tea: Peppermint,4.99,0
48,Yes,Key West,Barista Espresso: Latte Rg,2023-05-01T13:46:38Z,Cleo,Barista Espresso: Latte Rg,5.99,0
39,No,Tampa,Herbal tea: Peppermint,2023-02-05T19:21:22Z,Jasmine,Herbal tea: Peppermint,4.99,1
70,Yes,Key West,Drip coffee: Our Old Time Diner Blend Rg,2023-02-04T07:45:16Z,Stella,Drip coffee: Our Old Time Diner Blend Rg,3.99,0
49,No,Tampa,Premium brewed coffee: Jamaican Coffee River Sm,2023-04-25T16:40:28Z,Zara,Premium brewed coffee: Jamaican Coffee River Sm,5.99,1
46,No,Jacksonville,Chai tea: Morning Sunrise Chai,2022-12-31T18:31:08Z,Sienna,Chai tea: Morning Sunrise Chai,4.99,0
33,No,Miami,Brewed Chai tea: Traditional Blend Chai Lg,2022-12-31T20:34:41Z,Ruby,Brewed Chai tea: Traditional Blend Chai Lg,5.99,1
32,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2022-08-03T16:21:42Z,Amara,Drip coffee: Our Old Time Diner Blend Lg,4.99,0
35,No,Key West,Brewed Black tea: English Breakfast Rg,2023-04-26T02:50:24Z,Ember,Brewed Black tea: English Breakfast Rg,3.99,0
29,Yes,Miami,Gourmet brewed coffee: Columbian Medium Roast Rg,2022-10-08T13:12:35Z,Luna,Gourmet brewed coffee: Columbian Medium Roast Rg,5.99,0
38,Yes,Key West,Drip coffee: Our Old Time Diner Blend Rg,2023-04-22T00:18:15Z,Zara,Drip coffee: Our Old Time Diner Blend Rg,3.99,0
62,Yes,Key West,Organic Beans: Brazilian - Organic,2022-08-23T23:18:49Z,Sienna,Organic Beans: Brazilian - Organic,12.99,0
67,Yes,Miami,Hot chocolate: Snow Day Hot Chocolate,2023-05-11T15:57:12Z,Amara,Hot chocolate: Snow Day Hot Chocolate,6.99,1
62,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2022-07-29T13:31:41Z,Luna,Brewed Green tea: Serenity Green Tea Rg,4.99,0
58,Yes,Key West,Clothing: I Need My Bean! T-shirt,2023-03-06T08:46:05Z,Jasmine,Clothing: I Need My Bean! T-shirt,19.99,1
26,Yes,Key West,Chai tea: Morning Sunrise Chai,2022-08-30T15:04:30Z,Nova,Chai tea: Morning Sunrise Chai,4.99,0
29,Yes,Miami,Barista Espresso: Ouro Brasileiro shot promo,2023-02-09T14:09:51Z,Seraphina,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
54,No,Key West,Barista Espresso: Latte Rg,2022-12-04T02:00:03Z,Violet,Barista Espresso: Latte Rg,5.99,0
40,No,Tampa,Housewares: I Need My Bean! Latte cup,2022-12-23T16:25:16Z,Ember,Housewares: I Need My Bean! Latte cup,12.99,1
66,No,Key West,Organic Beans: Brazilian - Organic,2022-06-23T20:06:28Z,Phoenix,Organic Beans: Brazilian - Organic,12.99,0
56,No,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-12-22T11:00:34Z,Ivy,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
27,Yes,Miami,Green tea: Serenity Green Tea,2022-12-21T07:08:16Z,Ivy,Green tea: Serenity Green Tea,5.99,0
60,Yes,Key West,Herbal tea: Peppermint,2023-04-24T20:49:20Z,Violet,Herbal tea: Peppermint,4.99,0
66,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2023-03-30T03:48:44Z,Stella,Barista Espresso: Ouro Brasileiro shot,3.99,1
53,Yes,Key West,Organic Beans: Brazilian - Organic,2022-08-02T17:06:30Z,Sienna,Organic Beans: Brazilian - Organic,12.99,0
56,Yes,Miami,Brewed herbal tea: Lemon Grass Lg,2022-08-30T03:11:34Z,Aria,Brewed herbal tea: Lemon Grass Lg,4.99,0
31,No,Tampa,Seasonal drink: Happy Holidays hot chocolate,2022-09-10T11:23:27Z,Cleo,Seasonal drink: Happy Holidays hot chocolate,5.99,1
30,No,Key West,Brewed Black tea: Earl Grey Rg,2022-10-28T13:55:11Z,Stella,Brewed Black tea: Earl Grey Rg,3.99,0
24,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2023-02-13T23:56:00Z,Savannah,Chai tea: Spicy Eye Opener Chai,4.99,0
67,Yes,Miami,Organic brewed coffee: Brazilian Sm,2023-05-25T18:59:35Z,Nova,Organic brewed coffee: Brazilian Sm,3.99,0
23,Yes,Key West,Brewed Black tea: Earl Grey Rg,2022-08-29T08:01:27Z,Seraphina,Brewed Black tea: Earl Grey Rg,3.99,0
69,Yes,Key West,Brewed Black tea: English Breakfast Rg,2023-02-20T20:52:55Z,Aria,Brewed Black tea: English Breakfast Rg,3.99,1
60,Yes,Key West,Hot chocolate: Sustainably Grown Organic Rg,2023-03-30T04:03:43Z,Violet,Hot chocolate: Sustainably Grown Organic Rg,5.99,0
56,Yes,Miami,Drinking Chocolate: Chili Mayan,2023-03-31T16:04:13Z,Ivy,Drinking Chocolate: Chili Mayan,9.99,1
71,Yes,Key West,Regular syrup: Carmel syrup,2022-08-16T02:52:29Z,Lola,Regular syrup: Carmel syrup,3.99,0
34,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2023-05-20T04:26:14Z,Willow,Brewed Green tea: Serenity Green Tea Lg,5.99,0
16,Yes,Miami,Clothing: I Need My Bean! T-shirt,2022-06-28T14:52:25Z,Nova,Clothing: I Need My Bean! T-shirt,19.99,0
45,No,Jacksonville,Scone: Jumbo Savory Scone,2022-07-17T17:22:33Z,Aurora,Scone: Jumbo Savory Scone,4.99,0
62,Yes,Key West,Scone: Jumbo Savory Scone,2022-08-06T15:04:54Z,Ember,Scone: Jumbo Savory Scone,4.99,0
51,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2023-05-08T08:15:15Z,Savannah,Biscotti: Chocolate Chip Biscotti,2.49,0
58,Yes,Key West,Barista Espresso: Latte Rg,2023-01-11T00:30:40Z,Luna,Barista Espresso: Latte Rg,5.99,0
32,Yes,Key West,Gourmet Beans: Columbian Medium Roast,2022-08-30T01:48:06Z,Ember,Gourmet Beans: Columbian Medium Roast,11.99,0
53,Yes,Key West,Green tea: Serenity Green Tea,2022-07-29T17:04:43Z,Luna,Green tea: Serenity Green Tea,5.99,1
34,Yes,Miami,Chai tea: Morning Sunrise Chai,2022-10-05T16:41:23Z,Seraphina,Chai tea: Morning Sunrise Chai,4.99,0
23,Yes,Key West,Specialty coffee: Rio Nights,2022-11-23T15:29:14Z,Ivy,Specialty coffee: Rio Nights,11.99,0
17,Yes,Key West,Barista Espresso: Cappuccino Lg,2022-09-15T13:52:02Z,Phoenix,Barista Espresso: Cappuccino Lg,5.99,0
59,Yes,Jacksonville,Chai tea: Morning Sunrise Chai,2022-08-09T10:19:24Z,Scarlett,Chai tea: Morning Sunrise Chai,4.99,1
63,No,Jacksonville,Scone: Oatmeal Scone,2023-05-09T19:54:02Z,Violet,Scone: Oatmeal Scone,3.49,0
51,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-11-08T09:05:41Z,Cleo,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
57,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2023-03-25T23:42:02Z,Aurora,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
52,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2023-06-07T15:02:17Z,Aria,Seasonal drink: Pumpkin Spice Latte,5.99,1
23,Yes,Key West,Brewed herbal tea: Peppermint Lg,2022-10-25T01:13:05Z,Zara,Brewed herbal tea: Peppermint Lg,4.99,0
57,No,Key West,Clothing: I Need My Bean! Toque,2023-03-28T18:18:02Z,Savannah,Clothing: I Need My Bean! Toque,14.99,1
66,Yes,Key West,Hot chocolate: Sustainably Grown Organic Rg,2023-01-18T05:15:44Z,Jasmine,Hot chocolate: Sustainably Grown Organic Rg,5.99,0
27,Yes,Key West,Brewed Black tea: English Breakfast Rg,2022-10-04T21:39:06Z,Aria,Brewed Black tea: English Breakfast Rg,3.99,0
71,Yes,Miami,Brewed herbal tea: Lemon Grass Lg,2023-01-28T05:55:11Z,Luna,Brewed herbal tea: Lemon Grass Lg,4.99,0
33,Yes,Key West,House blend Beans: Our Old Time Diner Blend,2022-12-06T22:05:00Z,Nova,House blend Beans: Our Old Time Diner Blend,9.99,0
34,Yes,Key West,Barista Espresso: Ouro Brasileiro shot promo,2022-11-14T22:12:29Z,Sienna,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
63,Yes,Key West,Barista Espresso: Latte Rg,2023-04-15T14:15:07Z,Willow,Barista Espresso: Latte Rg,5.99,0
74,Yes,Key West,Hot chocolate: Sustainably Grown Organic Rg,2023-04-04T19:53:43Z,Aurora,Hot chocolate: Sustainably Grown Organic Rg,5.99,0
38,Yes,Jacksonville,Brewed Black tea: English Breakfast Rg,2022-08-06T20:46:42Z,Seraphina,Brewed Black tea: English Breakfast Rg,3.99,0
47,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2022-09-09T13:29:29Z,Seraphina,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
63,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-07-17T20:40:19Z,Ruby,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,1
69,Yes,Miami,Organic brewed coffee: Brazilian Sm,2023-04-18T08:20:19Z,Ivy,Organic brewed coffee: Brazilian Sm,3.99,0
30,Yes,Key West,Brewed herbal tea: Peppermint Lg,2023-01-05T12:09:34Z,Willow,Brewed herbal tea: Peppermint Lg,4.99,0
52,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2023-05-23T15:45:06Z,Sienna,Brewed Green tea: Serenity Green Tea Rg,4.99,0
59,Yes,Key West,Brewed Black tea: English Breakfast Rg,2022-10-09T03:42:03Z,Nova,Brewed Black tea: English Breakfast Rg,3.99,1
59,Yes,Key West,Hot chocolate: Sustainably Grown Organic Rg,2023-04-20T22:27:09Z,Luna,Hot chocolate: Sustainably Grown Organic Rg,5.99,0
22,Yes,Miami,House blend Beans: Our Old Time Diner Blend,2023-06-04T06:33:26Z,Ivy,House blend Beans: Our Old Time Diner Blend,9.99,0
55,Yes,Key West,Regular syrup: Carmel syrup,2023-02-03T11:08:45Z,Luna,Regular syrup: Carmel syrup,3.99,0
53,Yes,Key West,Brewed Black tea: Earl Grey Rg,2023-02-09T04:07:25Z,Amara,Brewed Black tea: Earl Grey Rg,3.99,1
19,Yes,Key West,Brewed Black tea: Earl Grey Rg,2022-10-05T14:59:53Z,Zara,Brewed Black tea: Earl Grey Rg,3.99,0
23,Yes,Key West,Barista Espresso: Cappuccino Lg,2023-04-08T16:32:13Z,Aria,Barista Espresso: Cappuccino Lg,5.99,0
59,Yes,Key West,Clothing: I Need My Bean! Toque,2023-02-22T04:15:34Z,Savannah,Clothing: I Need My Bean! Toque,14.99,0
66,Yes,Jacksonville,Chai tea: Morning Sunrise Chai,2023-01-08T10:15:03Z,Zara,Chai tea: Morning Sunrise Chai,4.99,1
38,Yes,Key West,Gourmet brewed coffee: Ethiopia Lg,2023-05-24T17:04:25Z,Ivy,Gourmet brewed coffee: Ethiopia Lg,6.99,0
32,No,Jacksonville,Brewed Black tea: Earl Grey Rg,2023-02-22T21:31:21Z,Seraphina,Brewed Black tea: Earl Grey Rg,3.99,0
63,Yes,Key West,Pastry: Almond Croissant,2022-08-23T03:25:16Z,Zara,Pastry: Almond Croissant,4.49,1
15,Yes,Key West,Brewed Black tea: Earl Grey Rg,2022-10-02T23:49:53Z,Amara,Brewed Black tea: Earl Grey Rg,3.99,0
41,Yes,Miami,Barista Espresso: Ouro Brasileiro shot promo,2022-10-08T00:45:34Z,Phoenix,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
60,Yes,Key West,Clothing: I Need My Bean! Toque,2023-05-24T00:10:00Z,Stella,Clothing: I Need My Bean! Toque,14.99,0
36,Yes,Miami,Barista Espresso: Ouro Brasileiro shot promo,2023-01-16T02:44:56Z,Violet,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
35,Yes,Key West,House blend Beans: Our Old Time Diner Blend,2023-01-10T02:41:21Z,Savannah,House blend Beans: Our Old Time Diner Blend,9.99,0
35,Yes,Key West,Barista Espresso: Ouro Brasileiro shot promo,2022-08-31T04:55:49Z,Aurora,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
34,Yes,Key West,Barista Espresso: Ouro Brasileiro shot promo,2023-03-04T09:42:20Z,Cleo,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
26,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2023-06-14T15:59:16Z,Nova,Barista Espresso: Ouro Brasileiro shot,3.99,0
24,No,Jacksonville,Organic brewed coffee: Brazilian Sm,2022-12-12T22:36:11Z,Amara,Organic brewed coffee: Brazilian Sm,3.99,0
25,Yes,Key West,Organic Chocolate: Sustainably Grown Organic,2023-02-18T16:39:14Z,Zara,Organic Chocolate: Sustainably Grown Organic,9.99,0
46,Yes,Miami,Organic brewed coffee: Brazilian Sm,2022-10-27T10:43:18Z,Aria,Organic brewed coffee: Brazilian Sm,3.99,0
68,Yes,Key West,Drinking Chocolate: Dark chocolate,2022-12-10T18:32:23Z,Willow,Drinking Chocolate: Dark chocolate,8.99,0
48,No,Miami,Scone: Ginger Scone promo,2022-11-24T11:49:15Z,Amara,Scone: Ginger Scone promo,2.49,1
62,No,Key West,Scone: Jumbo Savory Scone,2023-03-06T02:50:38Z,Lola,Scone: Jumbo Savory Scone,4.99,0
71,Yes,Key West,Sugar free syrup: Sugar Free Vanilla syrup,2023-04-23T02:36:40Z,Willow,Sugar free syrup: Sugar Free Vanilla syrup,4.99,0
51,No,Key West,Organic Beans: Brazilian - Organic,2023-05-20T01:10:25Z,Ivy,Organic Beans: Brazilian - Organic,12.99,0
41,Yes,Key West,Barista Espresso: Latte Rg,2023-06-22T11:47:46Z,Ruby,Barista Espresso: Latte Rg,5.99,0
82,Yes,Miami,Premium brewed coffee: Jamaican Coffee River Lg,2022-08-22T05:22:03Z,Nova,Premium brewed coffee: Jamaican Coffee River Lg,7.99,1
53,Yes,Miami,Drip coffee: Our Old Time Diner Blend Rg,2022-08-03T05:11:36Z,Ruby,Drip coffee: Our Old Time Diner Blend Rg,3.99,1
43,Yes,Key West,Scone: Ginger Scone promo,2023-03-22T23:06:43Z,Ivy,Scone: Ginger Scone promo,2.49,0
16,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-08-09T16:01:19Z,Cleo,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
55,Yes,Miami,Gourmet brewed coffee: Ethiopia Lg,2022-10-04T03:01:43Z,Scarlett,Gourmet brewed coffee: Ethiopia Lg,6.99,1
57,Yes,Key West,Barista Espresso: Latte Rg,2023-03-18T12:52:41Z,Violet,Barista Espresso: Latte Rg,5.99,0
55,Yes,Key West,Brewed Black tea: English Breakfast Rg,2022-11-21T15:24:09Z,Stella,Brewed Black tea: English Breakfast Rg,3.99,1
38,No,Key West,Premium Beans: Civet Cat,2023-01-31T17:07:09Z,Aurora,Premium Beans: Civet Cat,59.99,0
33,No,Tampa,Hot chocolate: Sustainably Grown Organic Lg,2023-04-12T02:44:47Z,Lola,Hot chocolate: Sustainably Grown Organic Lg,6.99,1
41,Yes,Key West,Pastry: Almond Croissant,2022-06-29T05:45:32Z,Jasmine,Pastry: Almond Croissant,4.49,0
21,Yes,Miami,Barista Espresso: Ouro Brasileiro shot,2023-03-06T11:38:17Z,Scarlett,Barista Espresso: Ouro Brasileiro shot,3.99,0
60,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2022-09-19T23:56:32Z,Jasmine,Biscotti: Chocolate Chip Biscotti,2.49,0
22,No,Jacksonville,Premium brewed coffee: Jamaican Coffee River Sm,2022-11-27T06:07:06Z,Phoenix,Premium brewed coffee: Jamaican Coffee River Sm,5.99,0
44,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2023-01-16T06:51:40Z,Ruby,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
65,Yes,Key West,Brewed herbal tea: Peppermint Lg,2022-08-18T06:08:43Z,Willow,Brewed herbal tea: Peppermint Lg,4.99,1
55,Yes,Key West,Organic Beans: Brazilian - Organic,2022-11-01T00:43:08Z,Phoenix,Organic Beans: Brazilian - Organic,12.99,0
47,Yes,Miami,Seasonal drink: Pumpkin Spice Latte,2023-02-28T12:28:30Z,Nova,Seasonal drink: Pumpkin Spice Latte,5.99,1
64,No,Key West,Drinking Chocolate: Dark chocolate,2022-11-08T21:43:06Z,Amara,Drinking Chocolate: Dark chocolate,8.99,0
59,No,Key West,Organic Beans: Brazilian - Organic,2022-07-17T12:40:46Z,Cleo,Organic Beans: Brazilian - Organic,12.99,0
28,Yes,Jacksonville,Brewed herbal tea: Lemon Grass Lg,2022-09-22T17:45:47Z,Ivy,Brewed herbal tea: Lemon Grass Lg,4.99,0
51,Yes,Miami,Gourmet Beans: Columbian Medium Roast,2022-08-09T23:00:29Z,Lola,Gourmet Beans: Columbian Medium Roast,11.99,1
37,Yes,Miami,Gourmet brewed coffee: Columbian Medium Roast Rg,2022-07-04T19:16:03Z,Stella,Gourmet brewed coffee: Columbian Medium Roast Rg,5.99,0
26,Yes,Key West,Brewed herbal tea: Peppermint Lg,2022-08-07T19:00:30Z,Phoenix,Brewed herbal tea: Peppermint Lg,4.99,0
50,Yes,Key West,Brewed herbal tea: Lemon Grass Lg,2023-05-25T04:45:23Z,Cleo,Brewed herbal tea: Lemon Grass Lg,4.99,0
58,Yes,Miami,Drinking Chocolate: Dark chocolate,2022-10-23T15:40:01Z,Aurora,Drinking Chocolate: Dark chocolate,8.99,0
26,Yes,Key West,Drinking Chocolate: Chili Mayan,2023-01-26T11:32:00Z,Ember,Drinking Chocolate: Chili Mayan,9.99,0
28,Yes,Jacksonville,Premium brewed coffee: Jamaican Coffee River Sm,2022-08-02T17:52:16Z,Nova,Premium brewed coffee: Jamaican Coffee River Sm,5.99,0
33,No,Tampa,Drinking Chocolate: Dark chocolate,2023-04-09T13:49:55Z,Zara,Drinking Chocolate: Dark chocolate,8.99,1
37,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2022-12-07T21:47:23Z,Savannah,Brewed Green tea: Serenity Green Tea Lg,5.99,0
25,No,Jacksonville,Herbal tea: Lemon Grass,2022-08-16T15:56:31Z,Violet,Herbal tea: Lemon Grass,4.99,0
26,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2023-06-05T18:54:35Z,Violet,Seasonal drink: Pumpkin Spice Latte,5.99,0
68,Yes,Miami,Brewed Green tea: Serenity Green Tea Rg,2022-12-31T06:30:01Z,Stella,Brewed Green tea: Serenity Green Tea Rg,4.99,0
67,Yes,Key West,Organic brewed coffee: Brazilian Sm,2022-08-11T21:11:58Z,Ivy,Organic brewed coffee: Brazilian Sm,3.99,0
55,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2023-01-02T01:06:46Z,Jasmine,Brewed Green tea: Serenity Green Tea Rg,4.99,0
25,No,Miami,Scone: Ginger Scone promo,2022-07-10T00:50:36Z,Ivy,Scone: Ginger Scone promo,2.49,1
68,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2023-06-17T10:36:19Z,Amara,Brewed Green tea: Serenity Green Tea Rg,4.99,0
62,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2023-06-10T02:42:25Z,Ivy,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
31,Yes,Key West,House blend Beans: Our Old Time Diner Blend,2022-11-14T11:00:41Z,Lola,House blend Beans: Our Old Time Diner Blend,9.99,0
67,No,Key West,Organic Beans: Brazilian - Organic,2023-01-04T04:27:48Z,Stella,Organic Beans: Brazilian - Organic,12.99,0
55,No,Key West,Premium Beans: Civet Cat,2022-09-04T23:52:40Z,Phoenix,Premium Beans: Civet Cat,59.99,1
